Time, s;АЦП 0 К 0;АЦП 0 К 1;АЦП 0 К 2;АЦП 0 К 3;АЦП 0 К 4;АЦП 0 К 5;АЦП 0 К 6;АЦП 0 К 7;АЦП 0 К 8;АЦП 0 К 9;АЦП 0 К 10;АЦП 0 К 11;АЦП 0 К 12;АЦП 0 К 13;АЦП 0 К 14;АЦП 0 К 15;АЦП 1 К 0;АЦП 1 К 1;АЦП 1 К 2;АЦП 1 К 3;АЦП 1 К 4;АЦП 1 К 5;АЦП 1 К 6;АЦП 1 К 7;АЦП 1 К 8;АЦП 1 К 9;АЦП 1 К 10;АЦП 1 К 11;АЦП 1 К 12;АЦП 1 К 13;АЦП 1 К 14;АЦП 1 К 15
18.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
19.247;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
20.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
21.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
22.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
23.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
24.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
25.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
26.247;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
27.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
28.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
29.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
30.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
31.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
32.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
33.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
34.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
35.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
36.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
37.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
38.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
39.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
40.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
41.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
42.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
43.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
44.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
45.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
46.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
47.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
48.236;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
49.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
50.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
51.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
52.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
53.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
54.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
55.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
56.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
57.245;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
58.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
59.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
60.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
61.248;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
62.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
63.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
64.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
65.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
66.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
67.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
68.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
69.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
70.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
71.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
72.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
73.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
74.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
75.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
76.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
77.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
78.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
79.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
80.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
81.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
82.243;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
83.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
84.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
85.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
86.248;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
87.249;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
88.237;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
89.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
90.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
91.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
92.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
93.240;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
94.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
95.242;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
96.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
97.238;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
98.239;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
99.241;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
100.248;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;2696.000;2696.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000
